Wall time,Step,Value
1713988264.8975234,6545100,-1208.395263671875
1713988272.2424812,6548200,-1198.6314697265625
1713988283.2265337,6552800,-1105.3623046875
1713988301.0071821,6560200,-936.8809814453125
1713988310.8460362,6564400,-927.1826171875
1713988326.9660957,6571000,-925.6884765625
1713988374.4721222,6590800,-936.6388549804688
1713988384.1360226,6594900,-918.6777954101562
1713988408.7629213,6605000,-980.6519775390625
1713988468.1908538,6629900,-1062.7476806640625
1713988525.366095,6653500,-1093.8184814453125
1713988552.373035,6664800,-1028.9462890625
1713988586.0535302,6678800,-1030.341796875
1713988624.8067322,6694900,-1117.58984375
1713988631.713113,6697700,-1148.7572021484375
1713988642.5492005,6702200,-1139.70458984375
1713988743.4170954,6744100,-978.5518798828125
1713988751.6435502,6747500,-998.1341552734375
1713988760.681273,6751400,-969.98291015625
1713988940.752887,6826400,-810.5416870117188
1713988941.2839112,6826500,-809.1840209960938
1713988945.182127,6828200,-841.7147827148438
1713988968.2851415,6837900,-873.8876953125
1713988980.8171253,6843000,-961.517333984375
1713989000.4487894,6851300,-963.934814453125
1713989019.391297,6859100,-906.0401611328125
1713989101.3327434,6893000,-891.1207275390625
1713989115.4881177,6898900,-1015.3541870117188
1713989159.7337275,6917200,-868.9442138671875
1713989159.8908143,6917300,-858.1343994140625
1713989163.1647356,6918600,-856.80322265625
1713989196.9028318,6932700,-895.0490112304688
1713989208.9016516,6937700,-998.960205078125
1713989227.944265,6945600,-944.0726928710938
1713989232.8832173,6947700,-910.4231567382812
1713989277.6571543,6966300,-980.152099609375
1713989284.3895838,6969000,-927.6282958984375
1713989291.5894341,6972000,-850.7900390625
1713989310.1815946,6979900,-787.2471313476562
1713989338.661735,6991600,-812.75
1713989468.797567,7045900,-788.98583984375
1713989469.8153496,7046300,-818.4815063476562
1713989477.1806931,7049400,-898.7092895507812
1713989486.1587348,7053000,-960.6209716796875
1713989498.422431,7058100,-965.3494262695312
1713989516.6339228,7065700,-1010.58447265625
1713989578.9438703,7091600,-944.4061279296875
1713989598.415701,7099700,-897.2582397460938
1713989664.6706748,7127300,-889.2278442382812
1713989675.1124687,7131500,-897.7750244140625
1713989702.2366714,7142900,-1030.228759765625
1713989733.1180897,7155500,-824.7726440429688
1713989739.3698723,7158100,-827.0520629882812
1713989767.1733806,7169700,-851.622314453125
1713989804.4911191,7185100,-867.5751953125
1713989817.883014,7190700,-812.7727661132812
1713989830.0792074,7195800,-867.6217651367188
1713989835.56873,7198000,-892.27587890625
1713989843.3101366,7201300,-932.0665283203125
1713989849.3087919,7203800,-919.0911254882812
1713989887.8642547,7219800,-909.1670532226562
1713989906.66707,7227600,-868.272705078125
1713989911.6143525,7229700,-911.6185913085938
1713989911.787406,7229800,-915.9126586914062
1713989912.4859538,7230000,-917.8612670898438
1713989937.085049,7240200,-914.9572143554688
1713989937.9286232,7240500,-922.2657470703125
1713989947.5539849,7244500,-943.3929443359375
1713989974.8892639,7255900,-976.714111328125
1713990014.6419072,7272400,-1303.2838134765625
1713990050.6050165,7287400,-1111.21923828125
1713990068.7163038,7294900,-898.9522705078125
1713990083.689272,7301000,-805.9356689453125
1713990124.53885,7318000,-904.3489379882812
1713990157.8033042,7331900,-845.1449584960938
1713990261.3061686,7374900,-1036.0882568359375
